date,district,temperature,humidity,rainfall,wind_speed
2025-04-06,Rajshahi,31.98,35.48,0.48,1.81
2025-04-07,Rajshahi,30.98,43.84,2.17,1.64
2025-04-08,Rajshahi,31.77,47.51,0.33,1.55
2025-04-09,Rajshahi,31.48,44.89,0.44,1.11
2025-04-10,Rajshahi,31.17,45.01,0.55,1.58
2025-04-11,Rajshahi,31.14,45.33,0.29,1.39
2025-04-12,Rajshahi,32.01,41.35,0.15,0.92
2025-04-13,Rajshahi,32.02,44.13,1.83,1.29
2025-04-14,Rajshahi,32.53,38.82,0.28,0.65
2025-04-15,Rajshahi,32.33,38.73,0.48,1.21
2025-04-16,Rajshahi,31.65,43.37,2.35,1.82
2025-04-17,Rajshahi,30.44,54.27,3.57,1.8
2025-04-18,Rajshahi,29.12,63.42,12.6,1.36
2025-04-19,Rajshahi,29.32,60.03,0.31,0.91
2025-04-20,Rajshahi,32.11,52.47,0.27,1.53
2025-04-21,Rajshahi,34.19,53.34,1.47,2.93
2025-04-22,Rajshahi,34.39,53.12,0.69,2.8
2025-04-23,Rajshahi,34.78,41.81,0.15,3.23
2025-04-24,Rajshahi,-999.0,-999.0,-999.0,-999.0
2025-04-25,Rajshahi,-999.0,-999.0,-999.0,-999.0
2025-04-26,Rajshahi,-999.0,-999.0,-999.0,-999.0
2025-04-27,Rajshahi,-999.0,-999.0,-999.0,-999.0
2024-04-27,Sylhet,27.86,77.98,21.23,1.28
2024-04-28,Sylhet,28.51,79.05,16.71,1.52
2024-04-29,Sylhet,28.51,76.29,8.52,1.58
2024-04-30,Sylhet,28.7,76.26,2.66,1.36
2024-05-01,Sylhet,27.49,80.45,16.27,1.54
2024-05-02,Sylhet,27.8,82.13,38.16,1.28
2024-05-03,Sylhet,27.42,77.42,0.72,1.16
2024-05-04,Sylhet,27.34,71.24,2.81,1.17
2024-05-05,Sylhet,26.87,85.15,62.61,1.98
2024-05-06,Sylhet,26.22,86.9,50.42,1.74
2024-05-07,Sylhet,24.52,80.07,15.5,1.53
2024-05-08,Sylhet,25.55,76.22,1.0,1.55
2024-05-09,Sylhet,26.14,77.92,5.84,1.11
2024-05-10,Sylhet,26.1,78.16,26.05,1.1
2024-05-11,Sylhet,26.22,82.85,13.71,1.13
2024-05-12,Sylhet,27.37,78.09,0.48,1.1
2024-05-13,Sylhet,28.02,75.39,0.03,1.13
2024-05-14,Sylhet,28.51,77.73,0.5,1.13
2024-05-15,Sylhet,28.9,77.42,2.68,1.14
2024-05-16,Sylhet,28.77,80.84,8.01,1.27
2024-05-17,Sylhet,29.11,77.03,8.18,1.41
2024-05-18,Sylhet,28.03,82.32,62.93,0.71
2024-05-19,Sylhet,27.4,84.24,9.9,0.85
2024-05-20,Sylhet,28.46,79.12,3.65,1.1
2024-05-21,Sylhet,29.53,75.1,6.94,1.28
2024-05-22,Sylhet,29.85,74.54,8.03,1.24
2024-05-23,Sylhet,30.44,70.95,2.75,1.14
2024-05-24,Sylhet,31.26,70.02,1.38,1.2
2024-05-25,Sylhet,31.11,74.05,0.22,1.55
2024-05-26,Sylhet,30.09,79.94,13.18,2.4
2024-05-27,Sylhet,27.34,87.27,93.2,5.19
2024-05-28,Sylhet,26.23,94.7,275.64,5.59
2024-05-29,Sylhet,28.8,90.7,20.79,2.5
2024-05-30,Sylhet,28.85,89.9,66.26,2.1
2024-05-31,Sylhet,28.69,89.12,23.76,1.73
2024-06-01,Sylhet,28.84,88.34,69.88,1.59
2024-06-02,Sylhet,28.33,89.32,69.1,2.15
2024-06-03,Sylhet,27.3,92.88,71.02,1.96
2024-06-04,Sylhet,28.05,89.04,49.0,1.3
2024-06-05,Sylhet,28.81,84.62,26.92,0.82
2024-06-06,Sylhet,28.69,86.34,35.23,1.21
2024-06-07,Sylhet,28.5,89.27,2.38,1.43
2024-06-08,Sylhet,28.53,90.3,52.47,1.35
2024-06-09,Sylhet,28.73,89.7,65.46,1.11
2024-06-10,Sylhet,29.17,88.91,27.5,1.16
2024-06-11,Sylhet,29.09,87.67,11.26,1.18
2024-06-12,Sylhet,28.63,86.62,82.84,1.39
2024-06-13,Sylhet,27.98,92.06,91.5,2.36
2024-06-14,Sylhet,28.34,90.19,43.65,1.56
2024-06-15,Sylhet,28.33,91.58,42.88,2.04
2024-06-16,Sylhet,28.71,91.26,52.1,2.2
2024-06-17,Sylhet,28.26,92.85,102.57,2.13
2024-06-18,Sylhet,27.54,95.11,113.52,2.26
2024-06-19,Sylhet,27.26,94.78,128.33,2.06
2024-06-20,Sylhet,27.49,91.56,21.69,1.48
2024-06-21,Sylhet,28.77,80.09,3.04,0.6
2024-06-22,Sylhet,29.27,82.82,11.13,1.07
2024-06-23,Sylhet,29.06,88.31,5.84,1.26
2024-06-24,Sylhet,28.62,90.2,22.32,1.6
2024-06-25,Sylhet,29.03,87.88,1.37,1.28
2024-06-26,Sylhet,30.05,83.58,10.52,1.11
2024-06-27,Sylhet,27.57,92.69,39.11,1.51
2024-06-28,Sylhet,28.2,90.53,31.55,1.93
2024-06-29,Sylhet,27.84,93.6,64.57,2.46
2024-06-30,Sylhet,27.72,94.42,205.99,3.06
2024-07-01,Sylhet,27.64,95.71,62.97,3.06
2024-07-02,Sylhet,27.75,92.35,85.5,2.2
2024-07-03,Sylhet,28.3,90.49,21.15,2.12
2024-07-04,Sylhet,27.61,91.3,32.84,2.33
2024-07-05,Sylhet,27.43,93.36,51.7,2.7
2024-07-06,Sylhet,27.84,89.88,13.6,1.66
2024-07-07,Sylhet,28.43,86.37,5.8,1.06
2024-07-08,Sylhet,28.18,90.68,14.99,2.33
2024-07-09,Sylhet,27.84,91.78,17.55,1.85
2024-07-10,Sylhet,28.13,92.59,71.9,2.85
2024-07-11,Sylhet,27.79,92.6,112.44,3.55
2024-07-12,Sylhet,27.94,90.82,51.38,2.21
2024-07-13,Sylhet,28.17,88.37,9.68,1.59
2024-07-14,Sylhet,29.58,82.7,6.48,0.88
2024-07-15,Sylhet,30.36,83.97,9.59,1.41
2024-07-16,Sylhet,28.99,84.88,18.12,0.89
2024-07-17,Sylhet,29.57,85.42,2.78,1.45
2024-07-18,Sylhet,30.71,82.8,1.26,0.78
2024-07-19,Sylhet,30.45,85.92,6.14,1.44
2024-07-20,Sylhet,29.11,88.79,25.29,1.6
2024-07-21,Sylhet,28.81,88.57,12.4,1.62
2024-07-22,Sylhet,28.2,90.87,62.92,2.09
2024-07-23,Sylhet,28.27,89.83,26.95,1.79
2024-07-24,Sylhet,29.06,86.53,3.18,1.51
2024-07-25,Sylhet,30.09,85.21,12.25,1.16
2024-07-26,Sylhet,31.22,81.9,6.77,1.89
2024-07-27,Sylhet,30.39,85.03,3.95,1.7
2024-07-28,Sylhet,30.37,83.52,31.34,1.04
2024-07-29,Sylhet,29.06,88.27,20.85,1.74
2024-07-30,Sylhet,28.4,90.32,15.97,1.9
2024-07-31,Sylhet,28.53,90.38,29.32,1.32
2024-08-01,Sylhet,28.2,88.92,16.24,2.54
2024-08-02,Sylhet,26.58,93.41,100.3,2.13
2024-08-03,Sylhet,27.41,91.26,49.85,1.62
2024-08-04,Sylhet,28.08,89.23,16.96,1.87
2024-08-05,Sylhet,27.71,90.09,41.38,2.42
2024-08-06,Sylhet,27.88,89.5,40.25,1.61
2024-08-07,Sylhet,27.2,89.05,10.7,1.29
2024-08-08,Sylhet,27.22,91.43,23.99,1.82
2024-08-09,Sylhet,27.35,91.8,36.7,2.31
2024-08-10,Sylhet,27.57,91.47,57.79,2.54
2024-08-11,Sylhet,27.61,92.7,34.68,2.44
2024-08-12,Sylhet,27.43,93.79,27.33,2.2
2024-08-13,Sylhet,28.01,91.63,29.2,1.43
2024-08-14,Sylhet,28.06,90.87,6.36,0.98
2024-08-15,Sylhet,28.93,86.14,19.87,0.86
2024-08-16,Sylhet,29.07,83.55,23.78,1.28
2024-08-17,Sylhet,28.22,85.2,9.31,1.83
2024-08-18,Sylhet,27.24,89.51,21.83,1.66
2024-08-19,Sylhet,26.13,93.35,40.96,2.46
2024-08-20,Sylhet,26.46,94.58,255.43,2.77
2024-08-21,Sylhet,26.49,93.88,48.97,2.13
2024-08-22,Sylhet,25.66,94.79,60.71,2.48
2024-08-23,Sylhet,27.41,90.65,4.23,1.74
2024-08-24,Sylhet,26.93,92.19,18.67,1.13
2024-08-25,Sylhet,26.97,91.25,3.36,1.53
2024-08-26,Sylhet,27.1,86.12,4.52,0.85
2024-08-27,Sylhet,27.63,87.75,2.59,1.27
2024-08-28,Sylhet,27.99,89.49,1.58,1.14
2024-08-29,Sylhet,29.16,84.54,1.16,1.26
2024-08-30,Sylhet,29.03,86.97,11.31,1.35
2024-08-31,Sylhet,28.13,90.01,6.79,1.6
2024-09-01,Sylhet,27.31,90.73,9.97,1.36
2024-09-02,Sylhet,29.56,81.88,5.41,0.97
2024-09-03,Sylhet,28.33,88.79,19.17,1.01
2024-09-04,Sylhet,27.81,90.06,3.26,1.59
2024-09-05,Sylhet,27.99,89.75,5.36,1.2
2024-09-06,Sylhet,29.47,82.24,1.0,0.94
2024-09-07,Sylhet,30.23,80.3,2.47,1.24
2024-09-08,Sylhet,30.18,81.58,2.97,1.22
2024-09-09,Sylhet,28.8,85.31,7.58,0.91
2024-09-10,Sylhet,28.63,87.77,4.29,1.27
2024-09-11,Sylhet,29.14,85.62,5.68,0.79
2024-09-12,Sylhet,30.47,78.64,0.9,2.23
2024-09-13,Sylhet,29.16,79.99,0.51,4.2
2024-09-14,Sylhet,27.5,86.21,2.04,3.33
2024-09-15,Sylhet,27.38,84.49,1.84,1.59
2024-09-16,Sylhet,28.55,75.75,0.11,1.09
2024-09-17,Sylhet,29.27,81.86,1.37,1.15
2024-09-18,Sylhet,30.54,78.77,0.33,1.11
2024-09-19,Sylhet,30.69,80.97,0.39,1.2
2024-09-20,Sylhet,31.58,77.8,0.52,1.13
2024-09-21,Sylhet,30.64,77.25,8.14,1.41
2024-09-22,Sylhet,31.47,73.43,1.42,1.72
2024-09-23,Sylhet,31.34,74.37,1.45,1.85
2024-09-24,Sylhet,28.97,85.45,14.39,0.79
2024-09-25,Sylhet,26.33,92.9,151.23,1.2
2024-09-26,Sylhet,25.9,90.2,19.68,1.21
2024-09-27,Sylhet,27.18,77.81,1.64,1.01
2024-09-28,Sylhet,27.25,84.16,14.81,1.39
2024-09-29,Sylhet,27.59,92.42,38.17,2.45
2024-09-30,Sylhet,27.79,91.19,12.92,1.79
2024-10-01,Sylhet,27.5,93.0,27.66,1.37
2024-10-02,Sylhet,27.84,89.04,17.17,1.25
2024-10-03,Sylhet,26.09,90.43,40.14,2.65
2024-10-04,Sylhet,26.72,91.1,72.02,1.63
2024-10-05,Sylhet,25.76,94.43,63.39,1.59
2024-10-06,Sylhet,26.52,86.25,8.41,0.76
2024-10-07,Sylhet,27.22,81.03,5.93,1.05
2024-10-08,Sylhet,26.56,89.08,7.85,1.17
2024-10-09,Sylhet,26.25,88.08,4.49,0.89
2024-10-10,Sylhet,25.66,91.38,4.23,1.13
2024-10-11,Sylhet,26.27,92.61,16.86,1.59
2024-10-12,Sylhet,26.36,89.47,10.68,1.09
2024-10-13,Sylhet,26.63,77.86,0.26,0.75
2024-10-14,Sylhet,25.78,80.18,0.0,1.13
2024-10-15,Sylhet,25.59,82.37,1.19,1.06
2024-10-16,Sylhet,25.94,79.89,2.45,1.0
2024-10-17,Sylhet,26.38,74.71,0.28,1.09
2024-10-18,Sylhet,24.73,85.88,2.69,1.19
2024-10-19,Sylhet,26.19,81.32,10.05,0.81
2024-10-20,Sylhet,25.8,78.42,0.07,1.13
2024-10-21,Sylhet,26.62,79.07,0.0,1.4
2024-10-22,Sylhet,27.1,81.91,3.55,1.89
2024-10-23,Sylhet,25.82,87.73,58.12,2.16
2024-10-24,Sylhet,25.28,87.3,7.85,2.13
2024-10-25,Sylhet,25.94,81.83,1.32,1.77
2024-10-26,Sylhet,26.38,78.79,0.11,1.2
2024-10-27,Sylhet,25.82,82.3,0.0,1.26
2024-10-28,Sylhet,25.98,83.5,0.0,1.15
2024-10-29,Sylhet,26.09,81.28,0.34,1.01
2024-10-30,Sylhet,25.91,84.78,5.27,0.92
2024-10-31,Sylhet,25.87,85.6,6.41,0.91
2024-11-01,Sylhet,25.9,75.65,4.09,0.84
2024-11-02,Sylhet,25.01,78.42,0.13,1.06
2024-11-03,Sylhet,25.71,78.72,0.0,1.22
2024-11-04,Sylhet,25.28,78.25,0.62,1.01
2024-11-05,Sylhet,24.9,81.15,1.92,1.58
2024-11-06,Sylhet,24.02,83.59,2.33,1.15
2024-11-07,Sylhet,24.21,76.64,0.11,1.29
2024-11-08,Sylhet,24.27,77.13,0.0,1.3
2024-11-09,Sylhet,23.73,79.45,0.0,1.81
2024-11-10,Sylhet,23.7,79.06,0.0,1.46
2024-11-11,Sylhet,23.57,78.03,0.0,1.01
2024-11-12,Sylhet,23.68,76.37,0.0,1.1
2024-11-13,Sylhet,23.15,76.39,0.0,1.15
2024-11-14,Sylhet,22.6,79.17,0.0,1.34
2024-11-15,Sylhet,22.37,80.54,0.0,1.19
2024-11-16,Sylhet,22.22,80.78,0.0,1.1
2024-11-17,Sylhet,21.8,78.09,0.0,1.11
2024-11-18,Sylhet,21.65,74.47,0.0,1.22
2024-11-19,Sylhet,21.92,73.21,0.0,1.21
2024-11-20,Sylhet,21.55,79.4,0.0,1.13
2024-11-21,Sylhet,21.98,78.02,0.01,1.15
2024-11-22,Sylhet,20.98,77.19,0.0,1.14
2024-11-23,Sylhet,20.88,77.04,0.0,0.98
2024-11-24,Sylhet,19.56,80.74,0.0,1.13
2024-11-25,Sylhet,19.84,78.84,0.0,1.24
2024-11-26,Sylhet,19.82,75.35,0.0,1.2
2024-11-27,Sylhet,19.8,75.78,0.0,1.39
2024-11-28,Sylhet,20.73,79.44,0.0,1.68
2024-11-29,Sylhet,21.95,70.42,0.0,1.53
2024-11-30,Sylhet,21.97,68.13,0.0,1.1
2024-12-01,Sylhet,21.19,77.53,0.0,1.1
2024-12-02,Sylhet,20.53,82.26,0.0,1.13
2024-12-03,Sylhet,20.4,76.32,0.0,1.18
2024-12-04,Sylhet,19.14,79.04,0.0,1.29
2024-12-05,Sylhet,18.93,76.66,0.0,1.07
2024-12-06,Sylhet,17.92,76.77,0.0,1.07
2024-12-07,Sylhet,17.23,81.08,0.0,1.32
2024-12-08,Sylhet,17.52,73.88,0.0,1.24
2024-12-09,Sylhet,16.63,77.15,0.0,1.03
2024-12-10,Sylhet,18.02,76.59,0.0,1.15
2024-12-11,Sylhet,17.38,78.6,0.0,1.23
2024-12-12,Sylhet,17.08,77.84,0.0,1.33
2024-12-13,Sylhet,17.47,76.72,0.0,1.05
2024-12-14,Sylhet,17.73,71.03,0.0,1.14
2024-12-15,Sylhet,17.1,68.09,0.0,1.91
2024-12-16,Sylhet,17.88,67.3,0.0,1.39
2024-12-17,Sylhet,18.02,75.79,0.0,1.34
2024-12-18,Sylhet,18.86,80.16,0.04,1.28
2024-12-19,Sylhet,19.31,85.39,0.0,1.21
2024-12-20,Sylhet,18.18,80.3,0.0,1.18
2024-12-21,Sylhet,17.7,77.08,0.0,1.08
2024-12-22,Sylhet,17.64,68.65,0.0,1.23
2024-12-23,Sylhet,17.69,69.79,0.0,1.4
2024-12-24,Sylhet,18.05,67.55,0.0,1.23
2024-12-25,Sylhet,17.41,76.04,0.0,1.28
2024-12-26,Sylhet,18.58,71.8,0.0,1.35
2024-12-27,Sylhet,18.72,71.36,0.0,1.47
2024-12-28,Sylhet,19.14,68.86,0.0,1.39
2024-12-29,Sylhet,18.38,76.1,0.0,1.15
2024-12-30,Sylhet,18.29,76.76,0.0,1.22
2024-12-31,Sylhet,18.0,77.1,0.0,1.3
2025-01-01,Sylhet,17.6,76.48,0.0,1.26
2025-01-02,Sylhet,17.68,75.42,0.0,1.31
2025-01-03,Sylhet,17.7,77.36,0.0,1.47
2025-01-04,Sylhet,18.68,73.26,0.0,1.29
2025-01-05,Sylhet,19.36,72.0,0.0,1.33
2025-01-06,Sylhet,19.76,72.39,0.0,1.17
2025-01-07,Sylhet,19.04,80.05,0.09,1.27
2025-01-08,Sylhet,17.37,78.18,0.09,1.37
2025-01-09,Sylhet,15.95,79.4,0.0,1.33
2025-01-10,Sylhet,16.15,73.67,0.0,1.33
2025-01-11,Sylhet,17.62,68.14,0.0,1.33
2025-01-12,Sylhet,18.2,67.16,0.0,1.28
2025-01-13,Sylhet,17.55,73.45,0.0,1.24
2025-01-14,Sylhet,17.67,72.61,0.0,1.33
2025-01-15,Sylhet,18.08,70.7,0.0,1.56
2025-01-16,Sylhet,18.87,72.5,0.0,1.44
2025-01-17,Sylhet,19.01,73.03,0.0,1.16
2025-01-18,Sylhet,18.74,74.21,0.0,1.16
2025-01-19,Sylhet,17.79,75.04,0.0,1.32
2025-01-20,Sylhet,17.2,76.44,0.0,1.23
2025-01-21,Sylhet,16.81,78.87,0.0,1.51
2025-01-22,Sylhet,16.92,79.07,0.0,1.26
2025-01-23,Sylhet,16.81,80.34,0.0,1.35
2025-01-24,Sylhet,15.8,79.57,0.0,1.26
2025-01-25,Sylhet,16.46,72.86,0.0,1.36
2025-01-26,Sylhet,17.28,74.52,0.0,1.33
2025-01-27,Sylhet,17.6,74.87,0.0,1.22
2025-01-28,Sylhet,17.52,76.68,0.0,1.19
2025-01-29,Sylhet,17.99,74.75,0.0,1.3
2025-01-30,Sylhet,17.54,72.67,0.03,1.19
2025-01-31,Sylhet,19.22,83.73,0.02,1.32
2025-02-01,Sylhet,18.6,72.79,0.0,1.22
2025-02-02,Sylhet,17.16,73.23,0.0,1.34
2025-02-03,Sylhet,18.08,71.51,0.0,1.21
2025-02-04,Sylhet,18.66,70.97,0.0,1.26
2025-02-05,Sylhet,18.43,75.71,0.0,1.3
2025-02-06,Sylhet,18.64,78.63,0.0,1.27
2025-02-07,Sylhet,18.12,63.88,0.0,1.48
2025-02-08,Sylhet,16.66,57.0,0.0,1.51
2025-02-09,Sylhet,17.22,59.45,0.0,1.34
2025-02-10,Sylhet,17.39,62.6,0.0,1.31
2025-02-11,Sylhet,17.87,70.91,0.0,1.34
2025-02-12,Sylhet,19.73,73.59,0.27,1.58
2025-02-13,Sylhet,19.7,74.92,1.06,1.46
2025-02-14,Sylhet,18.86,59.41,0.05,1.39
2025-02-15,Sylhet,17.19,54.83,0.0,1.38
2025-02-16,Sylhet,17.47,58.08,0.0,1.39
2025-02-17,Sylhet,19.81,61.99,0.0,1.35
2025-02-18,Sylhet,21.6,67.43,0.01,1.24
2025-02-19,Sylhet,20.67,67.44,0.0,1.32
2025-02-20,Sylhet,20.78,63.31,0.0,1.51
2025-02-21,Sylhet,21.33,65.43,0.03,1.33
2025-02-22,Sylhet,21.36,68.5,0.04,1.47
2025-02-23,Sylhet,21.25,70.92,4.21,1.15
2025-02-24,Sylhet,20.93,66.9,0.0,1.36
2025-02-25,Sylhet,20.63,63.57,0.0,1.41
2025-02-26,Sylhet,20.34,66.06,0.0,1.62
2025-02-27,Sylhet,20.9,65.38,0.0,1.51
2025-02-28,Sylhet,21.89,64.33,0.0,1.26
2025-03-01,Sylhet,21.7,64.89,0.02,1.51
2025-03-02,Sylhet,22.23,70.02,0.05,1.89
2025-03-03,Sylhet,23.06,58.68,0.0,1.74
2025-03-04,Sylhet,21.77,50.81,0.0,1.67
2025-03-05,Sylhet,21.13,58.53,0.0,1.71
2025-03-06,Sylhet,21.71,48.41,0.0,1.25
2025-03-07,Sylhet,20.12,56.94,0.0,1.67
2025-03-08,Sylhet,20.92,55.53,0.0,1.66
2025-03-09,Sylhet,21.6,59.3,0.5,1.64
2025-03-10,Sylhet,22.8,59.09,0.78,1.36
2025-03-11,Sylhet,23.9,58.09,0.0,1.46
2025-03-12,Sylhet,23.84,61.99,0.52,1.38
2025-03-13,Sylhet,23.7,68.33,3.96,1.7
2025-03-14,Sylhet,24.57,73.18,14.24,1.4
2025-03-15,Sylhet,24.81,75.21,7.52,1.05
2025-03-16,Sylhet,24.72,76.2,14.89,1.56
2025-03-17,Sylhet,24.99,71.81,0.45,1.81
2025-03-18,Sylhet,24.28,70.38,0.06,1.71
2025-03-19,Sylhet,24.92,58.17,0.0,1.42
2025-03-20,Sylhet,24.04,64.46,0.01,1.62
2025-03-21,Sylhet,22.38,69.62,1.98,1.42
2025-03-22,Sylhet,23.21,67.1,0.09,1.19
2025-03-23,Sylhet,22.82,67.43,1.74,1.4
2025-03-24,Sylhet,23.5,62.72,0.04,1.43
2025-03-25,Sylhet,24.43,57.89,0.0,1.37
2025-03-26,Sylhet,25.15,52.77,0.0,1.47
2025-03-27,Sylhet,26.47,49.76,0.0,1.2
2025-03-28,Sylhet,27.49,54.09,0.0,1.25
2025-03-29,Sylhet,27.23,56.21,0.0,1.62
2025-03-30,Sylhet,26.56,50.93,0.0,1.5
2025-03-31,Sylhet,26.53,58.0,1.0,1.66
2025-04-01,Sylhet,26.81,58.25,0.02,1.18
2025-04-02,Sylhet,27.54,57.48,0.0,0.96
2025-04-03,Sylhet,27.31,52.44,0.0,1.08
2025-04-04,Sylhet,27.93,42.09,0.0,1.14
2025-04-05,Sylhet,28.01,41.58,0.19,1.01
2025-04-06,Sylhet,27.31,53.38,0.67,0.78
2025-04-07,Sylhet,26.13,58.66,0.98,1.0
2025-04-08,Sylhet,27.73,51.02,0.02,0.8
2025-04-09,Sylhet,27.95,52.68,0.2,0.97
2025-04-10,Sylhet,27.39,54.95,0.11,1.09
2025-04-11,Sylhet,26.65,59.7,1.7,0.96
2025-04-12,Sylhet,26.58,61.67,1.01,0.84
2025-04-13,Sylhet,27.11,56.1,0.15,0.71
2025-04-14,Sylhet,28.1,53.85,0.74,0.84
2025-04-15,Sylhet,27.64,57.88,1.91,0.88
2025-04-16,Sylhet,27.12,59.87,2.33,0.93
2025-04-17,Sylhet,25.05,72.22,5.34,0.77
2025-04-18,Sylhet,25.95,67.92,2.38,1.05
2025-04-19,Sylhet,26.48,66.78,3.2,0.99
2025-04-20,Sylhet,26.61,70.89,4.78,0.94
2025-04-21,Sylhet,25.44,84.74,11.72,0.9
2025-04-22,Sylhet,26.4,82.45,8.81,1.22
2025-04-23,Sylhet,26.89,81.39,6.97,2.35
2025-04-24,Sylhet,-999.0,-999.0,-999.0,-999.0
2025-04-25,Sylhet,-999.0,-999.0,-999.0,-999.0
2025-04-26,Sylhet,-999.0,-999.0,-999.0,-999.0
2025-04-27,Sylhet,-999.0,-999.0,-999.0,-999.0
2024-04-27,Barisal,32.05,66.67,0.06,3.08
2024-04-28,Barisal,32.39,66.45,0.05,3.42
2024-04-29,Barisal,32.59,66.3,0.09,3.45
2024-04-30,Barisal,32.52,68.94,0.06,4.29
2024-05-01,Barisal,32.31,69.04,1.31,3.79
2024-05-02,Barisal,31.75,71.17,6.18,4.45
2024-05-03,Barisal,31.42,72.59,8.0,2.83
2024-05-04,Barisal,31.18,69.91,4.59,2.48
2024-05-05,Barisal,30.53,77.24,10.15,4.2
2024-05-06,Barisal,28.99,85.0,51.24,4.05
2024-05-07,Barisal,27.94,81.63,27.93,2.05
2024-05-08,Barisal,28.12,71.13,61.48,0.93
2024-05-09,Barisal,28.79,69.52,2.17,1.1
2024-05-10,Barisal,28.36,78.47,4.16,1.53
2024-05-11,Barisal,28.12,80.88,16.34,1.79
2024-05-12,Barisal,28.22,80.89,10.78,1.38
2024-05-13,Barisal,28.65,79.19,6.96,1.35
2024-05-14,Barisal,29.56,77.91,2.23,1.42
2024-05-15,Barisal,29.13,79.89,2.49,1.25
2024-05-16,Barisal,29.78,79.3,0.24,1.28
2024-05-17,Barisal,29.98,80.46,0.41,1.96
2024-05-18,Barisal,29.28,86.09,3.15,1.78
2024-05-19,Barisal,29.77,83.71,10.13,1.74
2024-05-20,Barisal,29.68,78.75,16.74,1.18
2024-05-21,Barisal,29.91,76.22,23.16,0.93
2024-05-22,Barisal,30.3,78.08,9.47,1.21
2024-05-23,Barisal,30.58,75.0,0.66,1.27
2024-05-24,Barisal,30.81,76.74,3.87,1.91
2024-05-25,Barisal,30.47,81.09,8.17,2.48
2024-05-26,Barisal,29.61,89.16,82.12,7.06
2024-05-27,Barisal,29.52,87.9,88.93,12.04
2024-05-28,Barisal,29.8,90.65,40.75,5.1
2024-05-29,Barisal,29.96,90.72,23.1,5.14
2024-05-30,Barisal,29.83,90.02,8.93,4.43
2024-05-31,Barisal,29.87,86.8,6.24,3.37
2024-06-01,Barisal,29.65,85.12,3.43,2.55
2024-06-02,Barisal,29.62,85.74,4.13,3.77
2024-06-03,Barisal,29.21,86.51,38.32,3.09
2024-06-04,Barisal,29.03,88.22,19.58,3.19
2024-06-05,Barisal,29.6,85.71,6.43,1.71
2024-06-06,Barisal,29.55,87.78,8.24,1.95
2024-06-07,Barisal,29.43,90.24,7.72,3.07
2024-06-08,Barisal,29.47,89.55,6.93,3.36
2024-06-09,Barisal,29.33,91.08,6.68,3.09
2024-06-10,Barisal,29.37,91.93,2.75,2.81
2024-06-11,Barisal,29.32,85.31,2.49,3.08
2024-06-12,Barisal,29.36,85.32,2.05,3.01
2024-06-13,Barisal,29.09,88.8,11.51,3.19
2024-06-14,Barisal,29.56,91.33,18.1,3.89
2024-06-15,Barisal,29.53,90.53,15.32,4.42
2024-06-16,Barisal,29.8,88.66,5.72,3.94
2024-06-17,Barisal,29.37,91.55,12.23,3.89
2024-06-18,Barisal,29.26,90.73,13.7,4.87
2024-06-19,Barisal,29.2,91.76,36.21,3.89
2024-06-20,Barisal,28.55,90.0,43.99,2.62
2024-06-21,Barisal,29.01,84.95,17.48,1.12
2024-06-22,Barisal,28.95,86.57,8.61,1.99
2024-06-23,Barisal,29.09,85.69,8.28,1.88
2024-06-24,Barisal,29.05,88.34,2.88,2.4
2024-06-25,Barisal,29.4,86.46,4.93,1.72
2024-06-26,Barisal,29.4,85.98,7.03,1.83
2024-06-27,Barisal,28.89,88.48,12.53,4.72
2024-06-28,Barisal,29.23,88.4,23.88,4.77
2024-06-29,Barisal,29.09,89.82,25.88,5.23
2024-06-30,Barisal,28.66,93.57,38.1,5.01
2024-07-01,Barisal,28.3,93.8,156.1,4.7
2024-07-02,Barisal,28.37,91.89,42.94,3.64
2024-07-03,Barisal,27.9,91.63,39.96,4.2
2024-07-04,Barisal,28.15,91.37,48.96,4.45
2024-07-05,Barisal,28.39,91.23,30.61,3.66
2024-07-06,Barisal,28.31,92.66,25.45,2.68
2024-07-07,Barisal,28.5,89.95,13.27,2.71
2024-07-08,Barisal,28.41,88.64,4.84,2.66
2024-07-09,Barisal,28.82,89.56,5.29,3.27
2024-07-10,Barisal,28.7,89.89,15.86,3.54
2024-07-11,Barisal,28.57,90.8,26.9,3.59
2024-07-12,Barisal,28.59,88.84,33.72,3.22
2024-07-13,Barisal,28.72,90.03,12.25,3.04
2024-07-14,Barisal,28.98,88.22,1.91,2.72
2024-07-15,Barisal,28.97,89.34,2.56,4.5
2024-07-16,Barisal,29.1,89.87,3.05,3.75
2024-07-17,Barisal,29.34,88.15,1.59,2.77
2024-07-18,Barisal,29.43,87.28,0.87,3.05
2024-07-19,Barisal,29.18,88.46,2.63,5.24
2024-07-20,Barisal,29.04,86.82,6.45,5.33
2024-07-21,Barisal,28.9,88.01,18.26,5.05
2024-07-22,Barisal,28.57,90.15,6.16,4.74
2024-07-23,Barisal,28.79,87.94,4.78,4.65
2024-07-24,Barisal,29.13,88.24,8.31,3.76
2024-07-25,Barisal,29.21,88.25,25.6,2.64
2024-07-26,Barisal,29.1,88.67,17.2,4.0
2024-07-27,Barisal,29.09,87.74,10.96,4.68
2024-07-28,Barisal,29.09,87.75,7.35,3.68
2024-07-29,Barisal,29.01,88.74,23.5,4.78
2024-07-30,Barisal,28.81,89.77,19.46,3.84
