date,district,crop_yield
2024-09-30,Barisal,4900.868077542561
2024-10-01,Barisal,5852.409693748178
2024-10-02,Barisal,4628.64514217124
2024-10-03,Barisal,3856.7909407328707
2024-10-04,Barisal,3800.2644835282517
2024-10-05,Barisal,3884.1431661684674
2024-10-06,Barisal,4855.528647519538
2024-10-07,Barisal,4851.187477343149
2024-10-08,Barisal,4739.474930581712
2024-10-09,Barisal,4820.6927858013505
2024-10-10,Barisal,5479.150463094063
2024-10-11,Barisal,5766.647208416382
2024-10-12,Barisal,4688.571570061437
2024-10-13,Barisal,5398.402090140824
2024-10-14,Barisal,4690.268082992563
2024-10-15,Barisal,5170.5135563078475
2024-10-16,Barisal,5660.667107077268
2024-10-17,Barisal,5939.195436632912
2024-10-18,Barisal,5359.711259525339
2024-10-19,Barisal,4941.241455661632
2024-10-20,Barisal,5797.800203168794
2024-10-21,Barisal,4902.050176568972
2024-10-22,Barisal,4931.633668711387
2024-10-23,Barisal,4846.715398711391
2024-10-24,Barisal,3711.545605609707
2024-10-25,Barisal,4776.81087185601
2024-10-26,Barisal,4825.159549609146
2024-10-27,Barisal,5220.905233923526
2024-10-28,Barisal,4676.896466847283
2024-10-29,Barisal,4981.26440743158
2024-10-30,Barisal,4717.940220468508
2024-10-31,Barisal,5583.970497284608
2024-11-01,Barisal,5921.077079025556
2024-11-02,Barisal,5129.963095286244
2024-11-03,Barisal,5143.954137443623
2024-11-04,Barisal,4789.976177395977
2024-11-05,Barisal,5103.4689123259795
2024-11-06,Barisal,4773.788418249073
2024-11-07,Barisal,4749.678449458436
2024-11-08,Barisal,4985.702614150175
2024-11-09,Barisal,5092.7969243051175
2024-11-10,Barisal,4792.056063707047
2024-11-11,Barisal,4901.043285303506
2024-11-12,Barisal,4970.872864685382
2024-11-13,Barisal,4710.263576735887
2024-11-14,Barisal,4707.771482781451
2024-11-15,Barisal,4741.731709898622
2024-11-16,Barisal,4735.317627735963
2024-11-17,Barisal,5366.06707679022
2024-11-18,Barisal,5651.713010792789
2024-11-19,Barisal,5365.001773987255
2024-11-20,Barisal,5606.750942862721
2024-11-21,Barisal,5610.729431290187
2024-11-22,Barisal,5443.555045144514
2024-11-23,Barisal,5379.582392428675
2024-11-24,Barisal,4887.640609131457
2024-11-25,Barisal,4991.3744477267755
2024-11-26,Barisal,5460.9367286700435
2024-11-27,Barisal,5245.339978161382
2024-11-28,Barisal,4899.4347703867625
2024-11-29,Barisal,4957.622438587863
2024-11-30,Barisal,4999.748263051695
2024-12-01,Barisal,5121.917136054303
2024-12-02,Barisal,4680.051214336887
2024-12-03,Barisal,4752.51753739029
2024-12-04,Barisal,4772.280682079569
2024-12-05,Barisal,5677.8372721275155
2024-12-06,Barisal,4547.639914838673
2024-12-07,Barisal,4676.4065463939205
2024-12-08,Barisal,4677.892251073286
2024-12-09,Barisal,4549.898134859047
2024-12-10,Barisal,4175.4061927295825
2024-12-11,Barisal,4175.621223082846
2024-12-12,Barisal,4051.751555810239
2024-12-13,Barisal,4059.0285686578986
2024-12-14,Barisal,3989.069422429276
2024-12-15,Barisal,4160.031574742176
2024-12-16,Barisal,3987.349529981582
2024-12-17,Barisal,5555.9288318341805
2024-12-18,Barisal,4288.582745512652
2024-12-19,Barisal,4322.129796338454
2024-12-20,Barisal,4468.884101014808
2024-12-21,Barisal,4043.872735995255
2024-12-22,Barisal,4286.253316739039
2024-12-23,Barisal,4403.475023751292
2024-12-24,Barisal,4284.658700238924
2024-12-25,Barisal,4292.774913359586
2024-12-26,Barisal,4319.068346511385
2024-12-27,Barisal,3930.0964405890363
2024-12-28,Barisal,4537.78027566719
2024-12-29,Barisal,4673.998663114652
2024-12-30,Barisal,4117.434784490049
2024-12-31,Barisal,4153.661522840031
2025-01-01,Barisal,4008.9476630090544
2025-01-02,Barisal,4078.4667395416122
2025-01-03,Barisal,3973.76536084105
2025-01-04,Barisal,4049.2437483154813
2025-01-05,Barisal,4644.579961708856
2025-01-06,Barisal,5410.890673497867
2025-01-07,Barisal,3901.0396124507406
2025-01-08,Barisal,3908.8008385465682
2025-01-09,Barisal,4142.8980635503
2025-01-10,Barisal,4723.365385534186
2025-01-11,Barisal,4565.444360562348
2025-01-12,Barisal,4608.724405925698
2025-01-13,Barisal,4508.243849298235
2025-01-14,Barisal,4472.659275510416
2025-01-15,Barisal,4585.614751569464
2025-01-16,Barisal,4319.284913817636
2025-01-17,Barisal,4341.144331241094
2025-01-18,Barisal,4669.180040604814
2025-01-19,Barisal,4710.366667670085
2025-01-20,Barisal,4403.592131617338
2025-01-21,Barisal,4406.572620241463
2025-01-22,Barisal,4597.244453754464
2025-01-23,Barisal,4603.77998171737
2025-01-24,Barisal,4488.767406230783
2025-01-25,Barisal,4562.1326566868165
2025-01-26,Barisal,4587.493257739366
2025-01-27,Barisal,4331.850253723714
2025-01-28,Barisal,4399.312978250867
2025-01-29,Barisal,4718.306072414669
2025-01-30,Barisal,4911.848878948815
2025-01-31,Barisal,5148.943964302426
2025-02-01,Barisal,5408.167702547483
2025-02-02,Barisal,5670.437004816638
2025-02-03,Barisal,5625.924196804253
2025-02-04,Barisal,5153.763428372322
2025-02-05,Barisal,5255.004830269936
2025-02-06,Barisal,5528.6159414252525
2025-02-07,Barisal,5156.572381484652
2025-02-08,Barisal,3998.4885393706318
2025-02-09,Barisal,4277.575785900516
2025-02-10,Barisal,4988.552752861507
2025-02-11,Barisal,5424.253001461505
2025-02-12,Barisal,4700.203235830078
2025-02-13,Barisal,4968.987568170489
2025-02-14,Barisal,5105.608946045824
2025-02-15,Barisal,5079.438208098909
2025-02-16,Barisal,5356.655398869934
2025-02-17,Barisal,5653.7179311349555
2025-02-18,Barisal,5382.9325340669575
2025-02-19,Barisal,5597.85133720954
2025-02-20,Barisal,5592.516383936616
2025-02-21,Barisal,5299.532143543051
2025-02-22,Barisal,5668.877371404153
2025-02-23,Barisal,5619.866667701365
2025-02-24,Barisal,5514.610570993113
2025-02-25,Barisal,5017.5960510438435
2025-02-26,Barisal,4714.307824946523
2025-02-27,Barisal,5075.937451057273
2025-02-28,Barisal,4692.352259252773
2025-03-01,Barisal,5482.262299332843
2025-03-02,Barisal,5186.6377998336475
2025-03-03,Barisal,5235.770840683384
2025-03-04,Barisal,5372.443616585771
2025-03-05,Barisal,4694.787134259751
2025-03-06,Barisal,4870.6119749542
2025-03-07,Barisal,4906.365868074314
2025-03-08,Barisal,4731.257251896825
2025-03-09,Barisal,4989.402798659589
2025-03-10,Barisal,5014.639752021858
2025-03-11,Barisal,5060.464199970602
2025-03-12,Barisal,5461.032073777684
2025-03-13,Barisal,5178.4755403597155
2025-03-14,Barisal,5669.795399799579
2025-03-15,Barisal,5260.2634451713275
2025-03-16,Barisal,5358.145376652709
2025-03-17,Barisal,5175.853164193977
2025-03-18,Barisal,5551.70462233024
2025-03-19,Barisal,5181.914265278503
2025-03-20,Barisal,5523.859120010268
2025-03-21,Barisal,5195.882900817301
2025-03-22,Barisal,4979.445062774912
2025-03-23,Barisal,4736.727354301323
2025-03-24,Barisal,5008.625487043542
2025-03-25,Barisal,5129.826718357778
2025-03-26,Barisal,4980.343549255135
2025-03-27,Barisal,5311.7194494665055
2025-03-28,Barisal,5343.412036512827
2025-03-29,Barisal,5495.78300485797
2025-03-30,Barisal,5608.011616717355
2025-03-31,Barisal,5221.666749734656
2025-04-01,Barisal,5393.640526896341
2025-04-02,Barisal,5407.97820122099
2025-04-03,Barisal,4131.109660484403
2025-04-04,Barisal,3994.56367092334
2025-04-05,Barisal,3933.092053570893
2025-04-06,Barisal,4579.775518037922
2025-04-07,Barisal,5149.360472776994
2025-04-08,Barisal,5390.1275418509995
2025-04-09,Barisal,4024.88151269307
2025-04-10,Barisal,4300.571525183417
2025-04-11,Barisal,5437.274659268921
2025-04-12,Barisal,4374.681914725035
2025-04-13,Barisal,3910.937854326369
2025-04-14,Barisal,4200.41306741489
2025-04-15,Barisal,4638.143021765627
2025-04-16,Barisal,5504.785829626509
2025-04-17,Barisal,5912.962183905731
2025-04-18,Barisal,5606.8669990753915
2025-04-19,Barisal,6296.69070600357
2025-04-20,Barisal,4663.931025959374
2025-04-21,Barisal,4481.758837606489
2025-04-22,Barisal,4335.143858154918
2025-04-23,Barisal,4289.583553263887
2025-04-24,Barisal,3088.0868110709357
2025-04-25,Barisal,2983.9834042392445
2025-04-26,Barisal,2882.167133315432
2025-04-27,Barisal,3019.4014319303146
2024-04-27,Rangpur,3842.388725391116
2024-04-28,Rangpur,3726.132140379553
2024-04-29,Rangpur,4048.6044835420594
2024-04-30,Rangpur,3948.5232817153465
2024-05-01,Rangpur,3680.363785413353
2024-05-02,Rangpur,3978.3674970462093
2024-05-03,Rangpur,3835.4133079060584
2024-05-04,Rangpur,3865.0747311017512
2024-05-05,Rangpur,5062.132831403453
2024-05-06,Rangpur,5414.345191579688
2024-05-07,Rangpur,6642.678342048512
2024-05-08,Rangpur,6780.930399481901
2024-05-09,Rangpur,6645.790047514195
2024-05-10,Rangpur,6741.770884022718
2024-05-11,Rangpur,6385.290598780539
2024-05-12,Rangpur,5580.070471797047
2024-05-13,Rangpur,4287.796242732585
2024-05-14,Rangpur,4385.274908822184
2024-05-15,Rangpur,4215.981373674428
2024-05-16,Rangpur,4142.315936343953
2024-05-17,Rangpur,4249.5453048754625
2024-05-18,Rangpur,4855.3735372755345
2024-05-19,Rangpur,5557.26696796863
2024-05-20,Rangpur,4938.295012256498
2024-05-21,Rangpur,6370.807606410442
2024-05-22,Rangpur,5539.267939554364
2024-05-23,Rangpur,4917.791334701949
2024-05-24,Rangpur,4452.614554753922
2024-05-25,Rangpur,4106.976446577225
2024-05-26,Rangpur,5413.793268592798
2024-05-27,Rangpur,4959.647385780952
2024-05-28,Rangpur,5038.380749634783
2024-05-29,Rangpur,4838.413920744821
2024-05-30,Rangpur,4227.4833893387795
2024-05-31,Rangpur,3602.2879563788265
2024-06-01,Rangpur,4392.3682292104795
2024-06-02,Rangpur,4339.3195781121085
2024-06-03,Rangpur,4502.990967620425
2024-06-04,Rangpur,4410.681033350371
2024-06-05,Rangpur,4535.68189773551
2024-06-06,Rangpur,4601.567999041571
2024-06-07,Rangpur,5419.768842654983
2024-06-08,Rangpur,4891.363280776774
2024-06-09,Rangpur,4572.388074831285
2024-06-10,Rangpur,4451.785941866082
2024-06-11,Rangpur,5685.38006295354
2024-06-12,Rangpur,5957.014525972227
2024-06-13,Rangpur,5355.846544236857
2024-06-14,Rangpur,5305.219496350145
2024-06-15,Rangpur,3916.0741161799083
2024-06-16,Rangpur,4515.007547838439
2024-06-17,Rangpur,3643.727785599617
2024-06-18,Rangpur,4143.507757884663
2024-06-19,Rangpur,4061.081886893299
2024-06-20,Rangpur,4595.9208012143345
2024-06-21,Rangpur,6167.028431839358
2024-06-22,Rangpur,5231.050482295298
2024-06-23,Rangpur,5111.335013161342
2024-06-24,Rangpur,5051.081751950579
2024-06-25,Rangpur,5780.927379063251
2024-06-26,Rangpur,4121.055141380101
2024-06-27,Rangpur,5215.624362733084
2024-06-28,Rangpur,6212.298781996866
2024-06-29,Rangpur,4463.575298812777
2024-06-30,Rangpur,4390.988465075406
2024-07-01,Rangpur,3830.2178248810314
2024-07-02,Rangpur,4352.930474171125
2024-07-03,Rangpur,4513.077550961361
2024-07-04,Rangpur,6096.54542028182
2024-07-05,Rangpur,3840.163948065704
2024-07-06,Rangpur,4710.901477378458
2024-07-07,Rangpur,4968.33028427131
2024-07-08,Rangpur,5743.725326718774
2024-07-09,Rangpur,5251.888481563394
2024-07-10,Rangpur,4044.3033892835183
2024-07-11,Rangpur,4133.994640003126
2024-07-12,Rangpur,3952.3121493576587
2024-07-13,Rangpur,6212.561658253944
2024-07-14,Rangpur,5651.141386930996
2024-07-15,Rangpur,4445.6617526894515
2024-07-16,Rangpur,5794.2841820443255
2024-07-17,Rangpur,4423.425171205348
2024-07-18,Rangpur,4769.7441096375
2024-07-19,Rangpur,4145.648680837837
2024-07-20,Rangpur,4952.734184644111
2024-07-21,Rangpur,5007.925310425462
2024-07-22,Rangpur,6134.24427334125
2024-07-23,Rangpur,5310.784180917342
2024-07-24,Rangpur,5154.640502484202
2024-07-25,Rangpur,4436.178565982821
2024-07-26,Rangpur,4187.167426520898
2024-07-27,Rangpur,4391.759189691644
2024-07-28,Rangpur,4290.64076358413
2024-07-29,Rangpur,5236.9923058606255
2024-07-30,Rangpur,5328.002223893119
2024-07-31,Rangpur,4178.31790408319
2024-08-01,Rangpur,5017.533954718422
2024-08-02,Rangpur,4108.930965036957
2024-08-03,Rangpur,3785.3352462595362
2024-08-04,Rangpur,6038.0940955766355
2024-08-05,Rangpur,5804.921749366578
2024-08-06,Rangpur,4688.305596395089
2024-08-07,Rangpur,6085.804352825539
2024-08-08,Rangpur,6161.812078893341
2024-08-09,Rangpur,5809.913471800673
2024-08-10,Rangpur,5224.119163573033
2024-08-11,Rangpur,5704.43836641783
2024-08-12,Rangpur,5590.300896118628
2024-08-13,Rangpur,5665.48652275668
2024-08-14,Rangpur,5415.254148735325
2024-08-15,Rangpur,4928.32598484616
2024-08-16,Rangpur,5952.318714312265
2024-08-17,Rangpur,5226.0963192473755
2024-08-18,Rangpur,5077.071424581731
2024-08-19,Rangpur,5817.262583706656
2024-08-20,Rangpur,4502.0110757106395
2024-08-21,Rangpur,5244.031627045431
2024-08-22,Rangpur,5394.681149619834
2024-08-23,Rangpur,5361.737826193285
2024-08-24,Rangpur,5279.509174540611
2024-08-25,Rangpur,5581.078944925808
2024-08-26,Rangpur,5326.473706542432
2024-08-27,Rangpur,5123.8083900804695
2024-08-28,Rangpur,5294.366099422054
2024-08-29,Rangpur,5234.352186310745
2024-08-30,Rangpur,5339.678463384464
2024-08-31,Rangpur,6121.985367733504
2024-09-01,Rangpur,5755.490312286241
2024-09-02,Rangpur,5444.190508049772
2024-09-03,Rangpur,6206.838561052419
2024-09-04,Rangpur,5943.342542250543
2024-09-05,Rangpur,5195.936201956101
2024-09-06,Rangpur,5408.733647210585
2024-09-07,Rangpur,5301.08878057139
2024-09-08,Rangpur,4458.009054414405
2024-09-09,Rangpur,5280.296055458833
2024-09-10,Rangpur,5011.416006262351
2024-09-11,Rangpur,5656.955696486569
2024-09-12,Rangpur,4565.216425076791
2024-09-13,Rangpur,5176.794504417125
2024-09-14,Rangpur,5683.665295244023
2024-09-15,Rangpur,5880.918764544108
2024-09-16,Rangpur,5689.638902009242
2024-09-17,Rangpur,4928.147788809119
2024-09-18,Rangpur,5394.267125072898
2024-09-19,Rangpur,4382.889293308712
2024-09-20,Rangpur,4153.143524874481
2024-09-21,Rangpur,5165.975459401091
2024-09-22,Rangpur,4761.03229910493
2024-09-23,Rangpur,4569.717683501444
2024-09-24,Rangpur,4520.912275599032
2024-09-25,Rangpur,3764.6834735726115
2024-09-26,Rangpur,4034.1584459876462
2024-09-27,Rangpur,4195.567178032219
2024-09-28,Rangpur,5790.496641678748
2024-09-29,Rangpur,5154.780072425728
2024-09-30,Rangpur,4730.012895643766
2024-10-01,Rangpur,5056.795412317822
2024-10-02,Rangpur,5184.7015712569855
2024-10-03,Rangpur,4827.153797585544
2024-10-04,Rangpur,4014.5972393146067
2024-10-05,Rangpur,4434.044233508959
2024-10-06,Rangpur,4484.85614816531
2024-10-07,Rangpur,5402.680308965593
2024-10-08,Rangpur,5682.4027112561025
2024-10-09,Rangpur,5504.209546710579
2024-10-10,Rangpur,4750.26384499595
2024-10-11,Rangpur,5067.493943206819
2024-10-12,Rangpur,4947.0651361677865
2024-10-13,Rangpur,4957.3758728534485
2024-10-14,Rangpur,5047.554744678145
2024-10-15,Rangpur,6167.601739080422
2024-10-16,Rangpur,5214.70998422578
2024-10-17,Rangpur,5392.616349815657
2024-10-18,Rangpur,5305.74746908064
2024-10-19,Rangpur,5135.966758122565
2024-10-20,Rangpur,5073.432721383079
2024-10-21,Rangpur,5300.233585944951
2024-10-22,Rangpur,5303.785400779388
2024-10-23,Rangpur,5042.4425868235785
2024-10-24,Rangpur,5315.046842317086
2024-10-25,Rangpur,5470.204674387769
2024-10-26,Rangpur,5829.79424714199
2024-10-27,Rangpur,5224.900856868767
2024-10-28,Rangpur,5277.055848691936
2024-10-29,Rangpur,5255.6308750104845
2024-10-30,Rangpur,5114.334103057352
2024-10-31,Rangpur,4983.105499604872
2024-11-01,Rangpur,4907.956807693475
2024-11-02,Rangpur,5013.650569543537
2024-11-03,Rangpur,5196.053703388183
2024-11-04,Rangpur,5453.326242020934
2024-11-05,Rangpur,5407.214306525024
2024-11-06,Rangpur,5186.265516394265
2024-11-07,Rangpur,5011.680354838185
2024-11-08,Rangpur,4990.9756739641525
2024-11-09,Rangpur,5080.50458235616
2024-11-10,Rangpur,5044.242971393093
2024-11-11,Rangpur,5180.201373127326
2024-11-12,Rangpur,5436.76092313077
2024-11-13,Rangpur,4977.384040803583
2024-11-14,Rangpur,5287.457589623482
2024-11-15,Rangpur,5700.2313428544385
2024-11-16,Rangpur,5551.464361545198
2024-11-17,Rangpur,5463.368857874406
2024-11-18,Rangpur,5424.377799527788
2024-11-19,Rangpur,5160.319872317208
2024-11-20,Rangpur,5907.727307438244
2024-11-21,Rangpur,5661.911083046396
2024-11-22,Rangpur,5102.566140707821
2024-11-23,Rangpur,5322.3657884136555
2024-11-24,Rangpur,5731.900609521542
2024-11-25,Rangpur,5463.49788027034
2024-11-26,Rangpur,4155.458832748799
2024-11-27,Rangpur,4208.705997677859
2024-11-28,Rangpur,4252.725069449766
2024-11-29,Rangpur,4382.473530981464
2024-11-30,Rangpur,4837.985805791187
2024-12-01,Rangpur,4118.011007501844
2024-12-02,Rangpur,4353.523924273393
2024-12-03,Rangpur,4676.308335467558
2024-12-04,Rangpur,4840.5453408247495
2024-12-05,Rangpur,4953.807735050742
2024-12-06,Rangpur,4563.236159060943
2024-12-07,Rangpur,4743.136922991758
2024-12-08,Rangpur,4404.432397306614
2024-12-09,Rangpur,4262.429367163261
2024-12-10,Rangpur,4872.832524461593
2024-12-11,Rangpur,4536.603540708654
2024-12-12,Rangpur,4336.454085192638
2024-12-13,Rangpur,4283.94618060887
2024-12-14,Rangpur,4111.460125909022
2024-12-15,Rangpur,4439.566099684529
2024-12-16,Rangpur,4781.439571256519
2024-12-17,Rangpur,4916.303053763139
2024-12-18,Rangpur,4724.377915003337
2024-12-19,Rangpur,4159.317928973762
2024-12-20,Rangpur,4583.596883415114
2024-12-21,Rangpur,4531.675532644164
2024-12-22,Rangpur,4136.295742004768
2024-12-23,Rangpur,4702.360846313643
2024-12-24,Rangpur,4863.546137034948
2024-12-25,Rangpur,4797.093845716914
2024-12-26,Rangpur,4821.070797817464
2024-12-27,Rangpur,4289.794631512123
2024-12-28,Rangpur,4868.567701457367
2024-12-29,Rangpur,4644.395328743464
2024-12-30,Rangpur,4602.432022029596
2024-12-31,Rangpur,4534.836272691217
2025-01-01,Rangpur,4268.180574788044
2025-01-02,Rangpur,4496.862539947873
2025-01-03,Rangpur,4203.422819766471
2025-01-04,Rangpur,4570.0169420277625
2025-01-05,Rangpur,4533.250695827728
2025-01-06,Rangpur,4655.322624761763
2025-01-07,Rangpur,4695.210453855677
2025-01-08,Rangpur,4942.797733387061
2025-01-09,Rangpur,4825.26273274626
2025-01-10,Rangpur,4878.267367238042
2025-01-11,Rangpur,4882.4967138747525
2025-01-12,Rangpur,4514.243440981059
2025-01-13,Rangpur,4843.435931693025
2025-01-14,Rangpur,4824.333815617748
2025-01-15,Rangpur,4096.96409219503
2025-01-16,Rangpur,4963.577939083714
2025-01-17,Rangpur,4624.180165019135
2025-01-18,Rangpur,4818.060021729224
2025-01-19,Rangpur,4900.509149365006
2025-01-20,Rangpur,4500.886642799769
2025-01-21,Rangpur,4807.981039108121
2025-01-22,Rangpur,4684.772311250979
2025-01-23,Rangpur,4576.517218520204
2025-01-24,Rangpur,4604.228480711561
2025-01-25,Rangpur,4851.089339745566
2025-01-26,Rangpur,4887.969116440999
2025-01-27,Rangpur,4925.057076884807
2025-01-28,Rangpur,4501.876445988397
2025-01-29,Rangpur,4155.283330575352
2025-01-30,Rangpur,4936.539134263089
2025-01-31,Rangpur,4951.1514553200905
2025-02-01,Rangpur,4814.624640697952
2025-02-02,Rangpur,4605.834158537607
2025-02-03,Rangpur,4791.25368328923
2025-02-04,Rangpur,4510.125952948311
2025-02-05,Rangpur,5074.7854436842
2025-02-06,Rangpur,5751.569591562166
2025-02-07,Rangpur,4094.6181517883474
2025-02-08,Rangpur,4295.618064912104
2025-02-09,Rangpur,4349.293085405154
2025-02-10,Rangpur,4206.536848938795
2025-02-11,Rangpur,4249.49954234376
2025-02-12,Rangpur,4978.519131807635
2025-02-13,Rangpur,4995.813968677202
2025-02-14,Rangpur,3855.189398294872
2025-02-15,Rangpur,4270.27547172407
2025-02-16,Rangpur,4432.721255970983
2025-02-17,Rangpur,5177.9513412629085
2025-02-18,Rangpur,5350.268618988414
2025-02-19,Rangpur,5126.792215179351
2025-02-20,Rangpur,5329.837293309398
2025-02-21,Rangpur,5898.877985867028
2025-02-22,Rangpur,5293.099911340232
2025-02-23,Rangpur,6773.031173606179
2025-02-24,Rangpur,5516.415405494564
2025-02-25,Rangpur,4919.7427126950115
2025-02-26,Rangpur,5288.03967166814
2025-02-27,Rangpur,5164.700565088711
2025-02-28,Rangpur,5100.554403947342
2025-03-01,Rangpur,4919.671942841489
2025-03-02,Rangpur,5255.236085249812
2025-03-03,Rangpur,5034.2243375233365
2025-03-04,Rangpur,4666.892423822649
2025-03-05,Rangpur,4582.231470845666
2025-03-06,Rangpur,4465.291939439385
2025-03-07,Rangpur,5326.003255477942
2025-03-08,Rangpur,5304.015129981824
2025-03-09,Rangpur,5033.186045564288
2025-03-10,Rangpur,5396.520713327039
2025-03-11,Rangpur,5393.421338348455
2025-03-12,Rangpur,5067.633382908552
2025-03-13,Rangpur,5411.080554400989
2025-03-14,Rangpur,5031.533379408895
2025-03-15,Rangpur,5021.333267956656
2025-03-16,Rangpur,4967.889207462683
2025-03-17,Rangpur,5369.59016438475
2025-03-18,Rangpur,4617.932992856291
2025-03-19,Rangpur,4568.738358280987
2025-03-20,Rangpur,4674.804991834941
2025-03-21,Rangpur,5017.604902056955
2025-03-22,Rangpur,5866.440923458016
2025-03-23,Rangpur,5638.913813747436
2025-03-24,Rangpur,5199.622286229106
2025-03-25,Rangpur,5335.794947804206
2025-03-26,Rangpur,5337.632475308813
2025-03-27,Rangpur,5235.60657046725
2025-03-28,Rangpur,5005.724563655737
2025-03-29,Rangpur,4607.3323032491635
2025-03-30,Rangpur,4725.627931897769
2025-03-31,Rangpur,4820.147114960895
2025-04-01,Rangpur,4623.989188358451
2025-04-02,Rangpur,4428.128353008042
2025-04-03,Rangpur,3998.0849239099866
2025-04-04,Rangpur,4458.617097847167
2025-04-05,Rangpur,3967.5291685686507
2025-04-06,Rangpur,4939.972748740358
2025-04-07,Rangpur,5248.4722298555835
2025-04-08,Rangpur,4389.182703582412
2025-04-09,Rangpur,4407.9761770961
2025-04-10,Rangpur,4419.017839271774
2025-04-11,Rangpur,5356.7102810728775
2025-04-12,Rangpur,4224.046787050581
2025-04-13,Rangpur,5047.703500955762
2025-04-14,Rangpur,4383.010692921631
2025-04-15,Rangpur,4311.098228457859
2025-04-16,Rangpur,4275.478778143148
2025-04-17,Rangpur,5011.544397718316
2025-04-18,Rangpur,6524.480896533765
2025-04-19,Rangpur,5237.108485112077
2025-04-20,Rangpur,4469.555538234647
2025-04-21,Rangpur,4375.980414205012
2025-04-22,Rangpur,4313.361597545801
2025-04-23,Rangpur,4183.665610398215
2025-04-24,Rangpur,3102.510262016235
2025-04-25,Rangpur,3032.276868424436
2025-04-26,Rangpur,3008.1151351680533
2025-04-27,Rangpur,3011.5097892867757
2024-04-27,Mymensingh,4997.851305258618
2024-04-28,Mymensingh,4780.066164624677
2024-04-29,Mymensingh,4295.636273732381
2024-04-30,Mymensingh,4508.832127079508
2024-05-01,Mymensingh,4287.167516554283
2024-05-02,Mymensingh,5505.519060105621
2024-05-03,Mymensingh,4460.22046837984
2024-05-04,Mymensingh,4835.953976431514
2024-05-05,Mymensingh,4982.112039933219
2024-05-06,Mymensingh,4620.748083095952
2024-05-07,Mymensingh,5268.879188539179
2024-05-08,Mymensingh,6860.087833253427
2024-05-09,Mymensingh,6712.0021214398375
2024-05-10,Mymensingh,6627.462537526233
2024-05-11,Mymensingh,4552.737052965601
2024-05-12,Mymensingh,6003.843921104379
2024-05-13,Mymensingh,5582.82081931848
2024-05-14,Mymensingh,5840.348828986817
2024-05-15,Mymensingh,4853.726185972754
2024-05-16,Mymensingh,4838.364986564426
2024-05-17,Mymensingh,4614.206676249814
2024-05-18,Mymensingh,4543.750052478171
2024-05-19,Mymensingh,5436.733518109774
2024-05-20,Mymensingh,6098.736559690968
2024-05-21,Mymensingh,5338.919796947717
2024-05-22,Mymensingh,5492.631981109049
2024-05-23,Mymensingh,4911.063977676862
2024-05-24,Mymensingh,5028.537175180194
2024-05-25,Mymensingh,4653.64055306038
2024-05-26,Mymensingh,4432.397900865354
2024-05-27,Mymensingh,4173.495976734827
2024-05-28,Mymensingh,3863.4627378658856
2024-05-29,Mymensingh,5304.344791370037
2024-05-30,Mymensingh,5504.597876002167
2024-05-31,Mymensingh,6294.05696672739
2024-06-01,Mymensingh,5871.3560456068535
2024-06-02,Mymensingh,4503.215160047744
2024-06-03,Mymensingh,3870.73847829246
2024-06-04,Mymensingh,4617.524308860997
2024-06-05,Mymensingh,5252.884256989126
2024-06-06,Mymensingh,4339.885986528912
2024-06-07,Mymensingh,4573.768499898448
2024-06-08,Mymensingh,4692.30399336455
2024-06-09,Mymensingh,4076.4480885356743
2024-06-10,Mymensingh,4857.027496881012
2024-06-11,Mymensingh,4585.486975918413
2024-06-12,Mymensingh,5378.403869709327
2024-06-13,Mymensingh,3854.2630310489108
2024-06-14,Mymensingh,4943.753252676336
2024-06-15,Mymensingh,4875.302151112748
2024-06-16,Mymensingh,5307.32741013352
2024-06-17,Mymensingh,4058.277450771967
2024-06-18,Mymensingh,4238.181594740371
2024-06-19,Mymensingh,3959.9662096072825
2024-06-20,Mymensingh,5441.286759040566
2024-06-21,Mymensingh,5845.126923866537
2024-06-22,Mymensingh,6314.376142970811
2024-06-23,Mymensingh,5786.010015624307
2024-06-24,Mymensingh,5783.582417966736
2024-06-25,Mymensingh,5025.207892616849
2024-06-26,Mymensingh,4899.003732394898
2024-06-27,Mymensingh,5540.093946908852
2024-06-28,Mymensingh,4927.406803424602
2024-06-29,Mymensingh,4961.639090735919
2024-06-30,Mymensingh,4126.756857688622
2024-07-01,Mymensingh,3998.9969203882188
2024-07-02,Mymensingh,3878.283717244281
2024-07-03,Mymensingh,4794.44574906459
2024-07-04,Mymensingh,4807.448953540422
2024-07-05,Mymensingh,4783.21926982196
2024-07-06,Mymensingh,6305.767301392351
2024-07-07,Mymensingh,5920.886591331627
2024-07-08,Mymensingh,6371.775358199007
2024-07-09,Mymensingh,5941.703124294235
2024-07-10,Mymensingh,5486.661374946517
2024-07-11,Mymensingh,3905.945947728176
2024-07-12,Mymensingh,4162.699583611291
2024-07-13,Mymensingh,6020.487711368288
2024-07-14,Mymensingh,6137.181022198356
2024-07-15,Mymensingh,5370.054816494074
2024-07-16,Mymensingh,6205.199722694317
2024-07-17,Mymensingh,5434.882131482495
2024-07-18,Mymensingh,4181.501332665368
2024-07-19,Mymensingh,6111.879770986783
2024-07-20,Mymensingh,6368.9529291745675
2024-07-21,Mymensingh,5622.6549889158905
2024-07-22,Mymensingh,4682.0924442017995
2024-07-23,Mymensingh,6199.750702093993
2024-07-24,Mymensingh,4982.3553560010505
2024-07-25,Mymensingh,5238.928229334073
2024-07-26,Mymensingh,4839.078619243812
